streamId,movieId,userId,startTime,completed
4655,1042,246,2024-09-13 10:38:25,True
4656,105755,50,2024-09-04 11:40:25,True
4657,586,367,2024-03-01 00:26:28,True
4658,349,618,2024-10-11 00:43:00,True
4659,185,221,2024-07-07 01:48:03,True
4660,293,209,2024-02-14 08:37:59,True
4661,60382,407,2024-05-06 03:04:19,True
4662,48774,480,2024-11-16 17:34:11,True
4663,1271,258,2024-03-30 05:56:07,True
4664,11,479,2024-03-06 11:36:41,True
4665,5952,308,2024-07-05 15:14:40,True
4666,912,148,2024-03-09 11:56:49,True
4667,2746,227,2024-02-10 17:14:43,True
4668,709,139,2024-06-03 19:11:26,True
4669,1079,133,2024-02-10 06:04:02,True
4670,63082,360,2024-10-25 18:29:35,True
4671,56757,367,2024-09-06 21:26:09,True
4672,1391,359,2024-10-07 18:23:00,True
4673,158,330,2024-03-01 05:58:24,True
4674,2028,40,2024-03-24 22:17:34,True
4675,1333,472,2024-12-20 16:45:01,True
4676,5377,103,2024-08-07 05:40:47,True
4677,2968,156,2024-10-16 21:22:21,True
4678,256,134,2024-01-11 07:12:26,False
4679,6016,386,2024-02-21 14:15:23,True
4680,8970,238,2024-09-01 05:52:21,True
4681,4021,456,2024-02-14 01:33:26,True
4682,1370,107,2024-08-11 04:22:28,True
4683,910,143,2024-03-19 09:59:08,True
4684,1273,572,2024-06-18 03:01:24,True
4685,2640,191,2024-04-06 08:27:57,True
4686,410,386,2024-12-20 14:48:24,True
4687,1206,87,2024-08-04 06:01:20,True
4688,5480,300,2024-11-29 10:25:27,True
4689,736,635,2024-02-18 14:08:10,True
4690,89492,242,2024-05-07 10:53:27,True
4691,5876,179,2024-06-16 07:37:32,True
4692,898,585,2024-07-28 18:11:18,True
4693,55820,53,2024-08-16 08:13:01,True
4694,8827,292,2024-06-15 19:35:46,True
4695,1270,342,2024-06-19 15:35:38,True
4696,1244,108,2024-10-27 23:48:00,True
4697,1693,387,2024-08-21 23:07:25,True
4698,5225,329,2024-07-05 20:34:34,True
4699,6538,99,2024-02-11 18:51:28,True
4700,4993,98,2024-09-02 23:14:44,True
4701,2125,342,2024-08-07 03:57:54,True
4702,2418,606,2024-08-16 11:40:00,True
4703,595,625,2024-05-12 02:31:54,True
4704,96563,524,2024-01-14 21:32:12,True
4705,95,611,2024-04-29 06:58:28,True
4706,68135,409,2024-11-06 23:20:37,True
4707,2340,398,2024-05-16 16:48:00,True
4708,236,489,2024-01-11 16:18:57,True
4709,3324,26,2024-08-11 08:55:50,True
4710,4776,668,2024-09-30 12:50:17,True
4711,95,447,2024-06-27 22:26:26,True
4712,2387,188,2024-10-19 20:09:24,True
4713,4823,482,2024-02-27 20:42:57,True
4714,1897,376,2024-11-22 10:47:00,True
4715,745,348,2024-09-22 07:42:24,True
4716,2858,667,2024-08-03 16:08:16,True
4717,477,577,2024-09-20 01:53:02,True
4718,4161,590,2024-07-18 04:36:14,True
4719,724,477,2024-10-18 23:43:56,True
4720,72171,49,2024-11-20 15:27:01,True
4721,2918,13,2024-10-03 04:46:29,True
4722,47640,615,2024-08-19 02:50:00,True
4723,915,629,2024-08-24 16:52:18,True
4724,551,535,2024-06-24 10:48:58,True
4725,5957,318,2024-06-02 07:39:03,True
4726,4949,671,2024-01-18 11:07:37,True
4727,480,447,2024-10-29 19:25:51,True
4728,48394,91,2024-08-26 06:02:43,True
4729,459,487,2024-10-19 07:40:53,True
4730,16,426,2024-03-20 04:02:42,True
4731,8961,552,2024-03-29 13:25:35,True
4732,1269,362,2024-12-23 17:32:31,True
4733,1080,557,2024-10-19 04:45:33,True
4734,158,244,2024-09-27 01:15:28,True
4735,5266,282,2024-01-02 02:26:30,True
4736,76210,114,2024-04-28 12:30:38,True
4737,51662,492,2024-10-12 21:29:51,True
4738,3256,201,2024-05-24 12:25:50,True
4739,2863,512,2024-05-30 11:55:36,False
4740,4965,453,2024-06-05 08:37:49,True
4741,7323,669,2024-02-07 10:30:05,True
4742,2533,7,2024-12-22 09:58:58,False
4743,1945,78,2024-05-03 04:59:11,False
4744,593,634,2024-06-28 01:25:26,True
4745,2792,352,2024-03-12 07:36:12,True
4746,1747,199,2024-01-21 19:24:52,True
4747,20,216,2024-03-07 02:40:56,True
4748,535,566,2024-04-02 13:27:03,True
4749,1193,179,2024-07-01 21:24:16,True
4750,376,611,2024-04-20 19:46:36,True
4751,19,131,2024-02-05 01:22:28,True
4752,410,371,2024-06-17 00:21:14,True
4753,1254,247,2024-01-23 18:08:52,True
4754,904,161,2024-07-13 03:17:13,True
4755,47491,453,2024-11-15 05:11:54,True
4756,1276,453,2024-01-18 12:18:01,True
4757,4273,197,2024-03-13 03:17:23,True
4758,2571,586,2024-11-02 13:28:36,True
4759,708,475,2024-05-17 04:43:37,True
4760,3699,353,2024-12-16 09:41:02,True
4761,1682,157,2024-03-01 04:43:47,True
4762,68358,99,2024-02-11 04:57:15,True
4763,3635,86,2024-10-08 15:46:38,True
4764,5989,1,2024-08-26 06:33:59,True
4765,2116,556,2024-06-16 00:54:27,True
4766,524,422,2024-02-09 19:12:12,True
4767,165,632,2024-05-20 11:10:35,True
4768,474,349,2024-06-01 13:56:21,True
4769,3462,352,2024-10-13 01:23:54,True
4770,1222,131,2024-05-28 08:33:23,True
4771,588,364,2024-12-24 18:29:58,True
4772,112175,218,2024-11-20 22:10:02,True
4773,1200,259,2024-03-13 01:33:02,True
4774,2686,338,2024-09-13 14:31:37,True
4775,3703,136,2024-12-04 09:10:27,True
4776,2006,445,2024-10-28 02:08:23,True
4777,5237,33,2024-11-12 23:40:22,True
4778,165,101,2024-11-21 00:40:35,True
4779,539,105,2024-05-30 15:46:34,True
4780,256,616,2024-04-06 14:49:52,True
4781,55063,151,2024-10-12 13:08:39,True
4782,54004,274,2024-07-01 22:02:55,True
4783,673,191,2024-10-15 14:38:06,True
4784,1035,21,2024-10-25 23:42:29,True
4785,2761,199,2024-08-28 22:59:17,True
4786,1370,65,2024-09-22 06:22:38,True
4787,60069,56,2024-01-26 15:04:32,True
4788,1246,79,2024-05-27 01:51:30,True
4789,1266,307,2024-11-05 15:16:21,True
4790,6373,587,2024-07-11 22:59:37,True
4791,3476,555,2024-02-29 22:46:46,True
4792,2109,317,2024-10-19 04:12:36,True
4793,1962,152,2024-07-19 00:26:08,True
4794,4262,21,2024-07-18 01:14:28,True
4795,4447,510,2024-05-14 18:47:15,True
4796,150,59,2024-01-31 22:57:37,True
4797,6707,384,2024-06-13 20:23:38,False
4798,953,513,2024-09-04 06:18:02,True
4799,3175,334,2024-06-14 23:57:14,True
4800,5782,352,2024-04-13 13:40:08,True
4801,916,23,2024-12-20 13:50:15,True
4802,4855,142,2024-09-08 17:45:27,True
4803,3773,656,2024-07-22 16:18:03,True
4804,112623,498,2024-10-22 01:28:01,True
4805,3751,209,2024-04-07 23:18:57,True
4806,1865,411,2024-08-15 10:15:33,True
4807,89753,414,2024-10-20 10:42:07,True
4808,8949,657,2024-09-17 04:16:45,True
4809,1961,580,2024-08-23 01:30:51,True
4810,1704,52,2024-09-27 21:23:09,True
4811,6539,285,2024-03-01 07:42:43,True
4812,110,118,2024-04-16 10:31:15,True
4813,36,138,2024-02-15 15:28:02,True
4814,778,11,2024-03-20 20:33:28,True
4815,6874,436,2024-01-17 19:47:33,True
4816,7386,474,2024-06-08 14:14:52,True
4817,2761,418,2024-09-09 22:32:32,True
4818,1721,71,2024-04-07 16:04:26,True
4819,224,429,2024-02-04 02:12:19,True
4820,1834,145,2024-11-06 01:17:35,True
4821,1552,575,2024-04-14 19:32:01,True
4822,2861,155,2024-06-06 13:45:06,True
4823,2605,431,2024-09-18 00:34:56,True
4824,3439,493,2024-02-04 05:33:12,True
4825,2988,525,2024-07-09 04:20:25,True
4826,3785,206,2024-05-03 16:08:02,True
4827,4161,139,2024-09-12 21:24:45,True
4828,2858,465,2024-02-08 21:48:57,True
4829,1,36,2024-07-08 18:41:49,True
4830,3791,365,2024-10-28 11:18:44,True
4831,1888,421,2024-12-19 00:26:40,True
4832,1513,593,2024-03-31 21:34:23,True
4833,3114,578,2024-11-22 17:18:53,True
4834,37736,303,2024-10-03 23:00:51,True
4835,1527,189,2024-09-05 00:26:00,True
4836,1252,39,2024-01-29 10:42:03,True
4837,59429,288,2024-09-19 02:24:09,True
4838,1573,171,2024-07-23 05:26:55,True
4839,585,176,2024-07-19 22:48:58,True
4840,1220,528,2024-05-10 20:50:18,True
4841,110,571,2024-08-15 14:42:42,True
4842,333,281,2024-08-29 11:07:02,True
4843,5360,399,2024-03-11 14:03:49,True
4844,1079,104,2024-02-16 01:47:22,True
4845,7460,197,2024-10-31 17:27:34,True
4846,3147,365,2024-11-18 17:24:38,True
4847,1282,185,2024-08-23 00:26:05,True
4848,93840,180,2024-08-30 04:07:06,True
4849,3889,591,2024-07-24 17:02:54,True
4850,2389,557,2024-01-13 08:22:18,True
4851,1961,420,2024-05-10 18:02:00,True
4852,1208,603,2024-02-01 21:20:44,True
4853,6188,389,2024-06-26 22:39:51,True
4854,3448,44,2024-11-05 10:29:52,True
4855,7004,428,2024-05-28 02:38:15,True
4856,3826,250,2024-06-04 20:59:40,True
4857,2791,285,2024-11-14 23:05:37,True
4858,4011,2,2024-07-11 11:52:28,True
4859,2390,194,2024-04-16 21:02:18,True
4860,508,568,2024-11-29 22:30:34,True
4861,2605,360,2024-03-14 13:43:39,True
4862,235,353,2024-07-09 07:32:51,True
4863,1704,464,2024-05-05 20:53:57,True
4864,142488,193,2024-10-06 20:44:38,True
4865,56775,558,2024-04-13 15:14:40,True
4866,1248,577,2024-03-14 16:58:10,True
4867,6755,290,2024-09-23 15:30:49,True
4868,4537,342,2024-04-24 20:34:13,True
4869,7449,78,2024-03-06 02:00:35,True
4870,1272,122,2024-07-11 00:51:36,True
4871,300,518,2024-01-30 03:49:30,True
4872,2023,532,2024-11-10 08:08:55,True
4873,434,159,2024-09-30 14:59:21,True
4874,288,25,2024-02-04 14:53:00,True
4875,1199,550,2024-06-20 13:35:23,True
4876,145,593,2024-04-26 19:17:52,True
4877,5732,515,2024-06-07 13:51:43,True
4878,3032,214,2024-05-31 17:30:54,True
4879,451,554,2024-03-30 15:19:35,True
4880,260,209,2024-04-24 00:32:58,True
4881,1784,650,2024-09-02 08:34:13,True
4882,3341,416,2024-05-20 06:59:45,True
4883,1610,34,2024-02-19 18:17:33,True
4884,247,626,2024-01-15 08:44:22,True
4885,265,13,2024-01-08 00:10:49,True
4886,112623,479,2024-11-17 23:27:05,True
4887,6947,42,2024-08-23 05:49:20,True
4888,1917,213,2024-07-31 08:50:03,True
4889,33679,143,2024-11-11 13:09:14,True
4890,1721,446,2024-05-27 10:34:40,True
4891,2699,370,2024-04-23 17:43:23,True
4892,32,253,2024-01-23 05:15:54,True
4893,6051,91,2024-03-25 05:33:56,True
4894,85788,137,2024-05-07 03:35:13,True
4895,130522,608,2024-02-09 16:29:29,True
4896,47610,646,2024-02-07 21:03:59,True
4897,45672,31,2024-02-02 09:25:56,True
4898,371,283,2024-03-09 17:12:43,True
4899,97957,254,2024-07-13 06:47:51,True
4900,3686,7,2024-01-27 04:10:08,True
4901,268,11,2024-06-21 05:00:32,True
4902,5679,267,2024-07-12 15:52:47,True
4903,50,471,2024-03-03 19:13:20,True
4904,2116,388,2024-04-06 15:58:10,True
4905,953,522,2024-06-05 21:24:25,True
4906,2318,392,2024-07-19 17:32:55,True
4907,1958,476,2024-01-02 19:50:07,True
4908,1330,266,2024-01-12 01:00:17,True
4909,728,340,2024-02-21 21:17:14,True
4910,1388,358,2024-09-19 10:32:41,True
4911,71838,26,2024-05-03 04:13:14,True
4912,2137,365,2024-04-13 10:52:46,False
4913,3513,272,2024-01-18 00:55:39,True
4914,68319,570,2024-10-03 06:51:59,True
4915,2791,545,2024-07-17 04:17:15,True
4916,3911,602,2024-05-26 11:41:24,True
4917,30793,413,2024-05-07 12:12:26,True
4918,482,459,2024-10-02 12:38:43,True
4919,3255,81,2024-01-27 16:23:16,True
4920,1603,108,2024-12-27 02:24:08,True
4921,1961,515,2024-05-02 00:26:37,True
4922,4735,495,2024-01-17 21:36:31,True
4923,1968,565,2024-12-13 12:55:09,True
4924,17,337,2024-05-02 07:17:01,True
4925,3307,22,2024-02-01 03:57:21,True
4926,1676,369,2024-11-12 02:01:50,True
4927,8528,592,2024-08-13 22:35:49,True
4928,1073,504,2024-11-15 14:02:31,True
4929,2012,257,2024-03-05 21:20:02,False
4930,67734,580,2024-10-11 03:24:02,True
4931,2683,84,2024-11-11 06:01:58,True
4932,3418,109,2024-05-22 20:15:02,True
4933,8644,663,2024-04-05 15:25:20,True
4934,45969,666,2024-01-27 10:29:24,True
4935,653,644,2024-12-14 12:19:56,True
4936,111,627,2024-02-14 15:05:46,True
4937,457,586,2024-10-24 20:40:09,True
4938,1414,651,2024-12-17 07:32:43,True
4939,2571,378,2024-12-13 03:01:44,True
4940,48516,55,2024-12-30 22:21:17,True
4941,1272,1,2024-10-27 13:23:35,True
4942,593,542,2024-04-08 05:15:46,True
4943,150,259,2024-08-14 02:36:00,True
4944,597,611,2024-04-25 15:00:38,False
4945,10,551,2024-01-28 02:00:42,True
4946,61323,50,2024-08-05 04:01:36,True
4947,1917,279,2024-01-12 15:59:22,False
4948,839,551,2024-04-04 16:11:54,True
4949,943,568,2024-04-13 17:08:59,True
4950,4993,281,2024-10-25 12:02:46,True
4951,74154,431,2024-11-06 05:17:35,True
4952,4306,261,2024-08-27 07:10:43,True
4953,2455,632,2024-06-27 04:51:27,True
4954,2028,105,2024-01-27 08:34:56,True
4955,427,47,2024-12-22 02:14:16,True
4956,852,660,2024-03-12 19:45:56,True
4957,1653,477,2024-02-10 19:38:01,True
4958,134130,320,2024-08-19 22:41:23,True
4959,480,597,2024-06-13 18:15:56,True
4960,63082,186,2024-03-26 13:03:03,True
4961,1291,179,2024-04-30 13:36:05,True
4962,62,527,2024-05-27 18:39:30,True
4963,339,555,2024-01-02 14:33:11,True
4964,4011,322,2024-08-02 12:06:40,True
4965,334,66,2024-04-21 03:41:41,True
4966,84696,569,2024-03-15 16:00:21,True
4967,5388,83,2024-07-14 13:26:49,True
4968,587,83,2024-02-19 10:30:26,True
4969,1094,605,2024-11-29 15:01:47,True
4970,2139,296,2024-05-14 09:18:47,True
4971,85,441,2024-12-01 09:54:11,True
4972,3268,642,2024-02-10 19:14:15,True
4973,34319,491,2024-03-17 21:12:31,True
4974,99574,448,2024-11-29 05:25:13,True
4975,63082,146,2024-04-16 12:04:19,True
4976,5630,387,2024-02-15 02:21:40,True
4977,4973,336,2024-06-02 03:26:06,True
4978,474,80,2024-07-30 05:14:16,True
4979,6003,408,2024-04-11 09:27:41,True
4980,70286,658,2024-03-22 18:09:34,True
4981,2977,670,2024-05-07 23:29:32,True
4982,72,339,2024-10-27 01:49:01,True
4983,480,289,2024-04-09 18:55:40,True
4984,3087,542,2024-04-14 16:25:36,True
4985,1230,286,2024-12-10 10:34:37,True
4986,102445,195,2024-11-01 08:25:38,True
4987,115713,340,2024-05-07 20:17:24,True
4988,88744,151,2024-09-15 08:51:44,True
4989,1460,598,2024-08-11 19:12:21,True
4990,1974,398,2024-04-23 20:53:41,True
4991,3448,542,2024-11-05 21:06:57,True
4992,94015,472,2024-07-04 23:56:38,True
4993,4679,18,2024-12-16 23:58:57,True
4994,3039,555,2024-05-08 06:25:41,True
4995,1077,332,2024-03-08 05:44:14,True
4996,2567,560,2024-07-27 02:08:07,True
4997,3677,551,2024-06-19 15:39:22,True
4998,597,615,2024-06-29 13:04:11,True
4999,77846,86,2024-07-14 22:56:33,True
5000,1892,553,2024-10-16 19:17:04,True
5001,3686,381,2024-07-21 00:34:23,True
5002,2858,219,2024-11-19 00:27:51,True
5003,1276,149,2024-03-22 14:45:49,True
5004,5816,473,2024-06-30 10:24:42,True
5005,4809,54,2024-09-07 04:09:59,True
5006,180,58,2024-05-05 07:19:54,True
5007,2976,176,2024-07-08 04:09:45,True
5008,1259,375,2024-03-14 21:33:55,True
5009,2762,605,2024-02-02 04:01:50,True
5010,2644,213,2024-08-01 06:53:26,True
5011,111,375,2024-07-02 17:48:31,True
5012,2012,217,2024-09-27 22:31:06,True
5013,410,240,2024-05-31 23:39:54,True
5014,2858,455,2024-03-14 22:26:54,True
5015,648,202,2024-07-19 04:22:52,True
5016,235,458,2024-01-27 15:17:45,True
5017,3547,64,2024-12-28 14:56:20,True
5018,1673,62,2024-07-19 02:03:46,True
5019,148626,259,2024-10-15 19:49:28,True
5020,59421,161,2024-02-03 06:02:36,True
5021,91542,281,2024-05-24 22:42:17,True
5022,92420,302,2024-03-01 02:26:17,True
5023,316,75,2024-08-02 10:53:19,True
5024,2385,129,2024-10-01 00:36:09,True
5025,8129,515,2024-07-21 15:28:21,True
5026,47287,472,2024-12-09 15:11:20,True
5027,333,128,2024-10-28 14:01:38,True
5028,2617,648,2024-06-18 07:51:05,True
5029,54001,399,2024-12-06 11:25:03,True
5030,595,638,2024-11-07 11:49:30,True
5031,1748,319,2024-06-02 10:20:34,True
5032,96488,500,2024-11-05 19:51:50,True
5033,2706,612,2024-12-10 05:14:57,True
5034,953,182,2024-09-24 23:53:27,True
5035,54290,256,2024-09-06 19:14:34,False
5036,2712,168,2024-08-04 18:22:42,True
5037,3551,54,2024-12-11 20:42:32,True
5038,10,276,2024-03-02 06:45:21,True
5039,1020,79,2024-01-21 21:52:52,True
5040,2546,553,2024-10-30 12:38:23,True
5041,616,628,2024-09-09 04:02:09,True
5042,59501,147,2024-02-17 08:55:19,True
5043,968,573,2024-03-09 00:40:02,True
5044,4499,348,2024-02-19 12:04:59,True
5045,54785,608,2024-08-21 17:41:34,True
5046,7438,133,2024-07-11 04:57:30,True
5047,71464,169,2024-11-13 03:09:53,True
5048,1263,213,2024-01-25 16:24:03,True
5049,105,258,2024-10-15 18:31:56,True
5050,6216,626,2024-10-26 10:32:32,True
5051,8874,613,2024-01-22 18:05:03,True
5052,62434,147,2024-07-29 16:28:14,True
5053,3882,370,2024-08-14 04:06:21,True
5054,317,516,2024-12-23 16:54:09,True
5055,165,162,2024-09-07 01:26:18,True
5056,4896,611,2024-02-03 04:29:47,True
5057,32596,226,2024-08-14 07:02:21,True
5058,1333,184,2024-02-16 11:54:48,True
5059,586,229,2024-07-09 16:08:17,True
5060,1206,281,2024-08-09 18:41:32,True
5061,1196,404,2024-09-27 22:15:11,True
5062,317,18,2024-07-02 01:22:01,True
5063,497,451,2024-06-07 15:05:48,True
5064,2321,389,2024-04-17 21:06:29,False
5065,110,428,2024-12-09 18:05:18,True
5066,32882,205,2024-10-06 10:30:24,True
5067,2407,53,2024-11-13 13:18:36,True
5068,235,591,2024-06-05 23:58:26,True
5069,588,162,2024-01-17 01:42:10,True
5070,5876,99,2024-03-23 02:16:04,True
5071,4406,183,2024-05-14 19:07:57,True
5072,32,150,2024-09-21 16:59:37,True
5073,47,300,2024-02-06 01:49:04,True
5074,2396,350,2024-05-12 16:13:56,True
5075,1680,368,2024-09-18 15:07:02,True
5076,3189,470,2024-05-18 23:52:08,True
5077,1230,551,2024-04-17 04:55:33,True
5078,3527,189,2024-02-24 06:55:24,True
5079,5418,182,2024-09-26 23:30:16,True
5080,337,514,2024-11-21 00:28:04,True
5081,2736,209,2024-09-12 13:22:55,True
5082,4027,654,2024-08-29 09:54:39,True
5083,2424,117,2024-06-13 15:19:28,True
5084,71108,518,2024-04-12 00:02:09,True
5085,4148,383,2024-07-05 02:49:07,True
5086,1079,431,2024-03-09 10:11:04,True
5087,222,466,2024-09-06 18:57:42,True
5088,2539,625,2024-05-21 11:16:41,True
5089,53125,144,2024-09-07 05:54:51,True
5090,2953,288,2024-01-01 10:58:14,True
5091,2102,322,2024-02-17 14:34:18,True
5092,5292,274,2024-06-29 06:43:17,True
5093,589,603,2024-06-21 00:47:03,True
5094,5349,431,2024-09-24 02:01:36,True
5095,230,650,2024-06-27 06:30:46,True
5096,47,54,2024-02-25 01:16:17,True
5097,4975,303,2024-07-04 15:38:22,False
5098,2085,43,2024-09-28 07:38:09,True
5099,3176,132,2024-12-19 19:08:01,True
5100,502,532,2024-06-03 06:07:43,True
5101,89072,54,2024-06-19 07:27:53,True
5102,2950,334,2024-12-12 20:47:40,True
5103,955,59,2024-08-21 22:13:34,True
5104,109850,560,2024-02-13 20:15:58,True
5105,19,508,2024-11-25 12:52:08,True
5106,4063,152,2024-02-29 22:46:56,True
5107,2369,276,2024-10-15 03:38:44,True
5108,3868,247,2024-06-02 20:51:51,True
5109,32,645,2024-03-02 21:31:09,True
5110,802,18,2024-05-27 19:31:42,True
5111,3988,420,2024-04-27 18:02:22,True
5112,1228,516,2024-06-16 10:20:43,True
5113,588,385,2024-04-26 21:26:53,True
5114,1617,416,2024-09-30 16:35:42,True
5115,1690,598,2024-11-15 07:15:49,True
5116,3147,531,2024-01-20 04:21:34,True
5117,2882,346,2024-11-23 21:36:14,True
5118,3300,192,2024-03-17 11:42:10,True
5119,1907,269,2024-04-09 19:29:59,True
5120,1784,40,2024-07-29 16:50:31,True
5121,1198,483,2024-11-27 02:52:40,True
5122,3000,242,2024-04-15 07:00:58,True
5123,3672,506,2024-04-29 14:48:53,True
5124,1196,254,2024-02-08 05:20:36,True
5125,1907,239,2024-09-12 15:56:30,True
5126,858,612,2024-08-14 03:54:15,True
5127,5782,594,2024-01-01 02:11:40,True
5128,3439,348,2024-04-19 21:38:45,True
5129,5445,571,2024-06-09 13:36:32,True
5130,5952,572,2024-05-24 23:34:07,True
5131,1220,518,2024-04-14 16:23:39,True
5132,32302,238,2024-06-13 10:18:39,True
5133,7156,238,2024-09-22 03:05:01,True
5134,1009,632,2024-12-18 06:36:28,True
5135,588,239,2024-07-28 20:23:53,True
5136,296,278,2024-04-22 07:59:01,True
5137,2470,249,2024-03-20 12:30:21,True
5138,7303,511,2024-09-11 12:02:01,True
5139,2193,226,2024-01-31 03:08:24,True
5140,8581,364,2024-01-09 05:01:18,True
5141,43376,159,2024-12-05 09:55:04,True
5142,543,425,2024-11-01 14:21:39,True
5143,2380,185,2024-12-08 18:09:32,True
5144,1394,539,2024-02-06 16:19:24,True
5145,28,441,2024-08-16 00:09:04,True
5146,25792,579,2024-01-07 22:46:03,True
5147,1147,79,2024-09-06 04:47:24,True
5148,1283,28,2024-06-30 06:49:42,True
5149,208,221,2024-07-13 20:29:48,True
5150,103984,549,2024-04-01 09:18:20,True
5151,2423,80,2024-01-27 14:28:41,True
5152,116823,525,2024-02-06 10:02:03,True
5153,4238,201,2024-08-18 23:14:27,True
5154,4447,136,2024-03-04 12:01:13,True
5155,25850,532,2024-07-13 01:06:37,True
5156,2273,49,2024-05-27 17:32:01,True
5157,25771,271,2024-06-24 15:53:26,True
5158,3966,519,2024-02-06 00:54:48,True
5159,5464,539,2024-08-11 03:12:48,True
5160,190,260,2024-05-03 04:28:47,True
5161,3248,96,2024-08-31 20:55:33,True
5162,1291,431,2024-08-26 18:23:42,True
5163,5418,219,2024-05-11 20:27:45,True
5164,3468,353,2024-01-08 09:16:42,True
5165,7361,270,2024-02-06 16:18:49,True
5166,5679,354,2024-12-02 14:23:58,True
5167,249,631,2024-10-11 06:40:11,True
5168,2791,264,2024-07-14 22:14:15,True
5169,778,540,2024-04-03 15:10:57,True
5170,2701,64,2024-10-25 00:19:39,True
5171,37475,253,2024-09-18 22:24:59,True
5172,1887,320,2024-08-26 14:39:37,True
5173,912,649,2024-01-30 20:41:48,True
5174,1358,610,2024-03-21 15:31:34,True
5175,60293,496,2024-02-21 23:43:54,True
5176,8636,533,2024-06-12 16:25:53,True
5177,1885,304,2024-03-20 13:55:57,True
5178,2762,170,2024-10-10 01:49:47,True
5179,593,322,2024-11-25 10:44:46,True
5180,63082,197,2024-04-21 12:01:58,True
5181,4487,562,2024-04-05 00:39:40,True
5182,270,158,2024-11-17 14:57:17,True
5183,3259,131,2024-12-29 01:30:17,True
5184,1240,65,2024-06-04 00:30:17,True
5185,3504,30,2024-09-25 00:46:13,True
5186,1289,647,2024-07-18 07:10:22,True
5187,924,471,2024-12-04 09:13:15,True
5188,914,124,2024-09-17 18:49:44,True
5189,3071,418,2024-01-07 10:19:47,True
5190,581,30,2024-04-02 19:35:22,True
5191,39,169,2024-09-08 02:34:24,True
5192,7210,528,2024-05-23 02:35:15,True
5193,3000,492,2024-11-19 04:35:54,True
5194,1711,533,2024-04-16 11:41:50,True
5195,3424,217,2024-04-12 02:14:57,True
5196,103772,657,2024-08-05 14:41:55,True
5197,223,409,2024-05-15 16:00:24,True
5198,106766,410,2024-10-13 12:13:52,True
5199,2105,458,2024-09-22 20:52:56,True
5200,593,469,2024-04-23 13:40:04,True
5201,99149,95,2024-06-24 02:26:56,True
5202,1945,201,2024-01-17 21:33:14,True
5203,3623,478,2024-12-22 07:29:35,True
5204,52,325,2024-06-07 23:41:48,True
5205,2478,426,2024-04-24 04:59:00,True
5206,2694,7,2024-10-09 18:15:26,True
5207,7438,660,2024-09-04 11:25:50,True
5208,2169,65,2024-06-02 00:23:49,True
5209,180,343,2024-10-17 11:55:20,True
5210,6377,372,2024-12-03 01:53:27,True
5211,802,187,2024-01-27 17:03:16,True
5212,3019,266,2024-01-29 16:44:24,True
5213,150,642,2024-12-02 17:40:24,True
5214,8360,195,2024-11-16 04:27:18,True
5215,1077,333,2024-01-31 02:58:54,True
5216,2122,444,2024-03-01 12:11:00,True
5217,2908,357,2024-03-04 15:13:59,True
5218,2139,87,2024-05-17 16:16:52,True
5219,1535,584,2024-12-27 08:11:28,True
5220,2959,308,2024-04-28 04:31:48,True
5221,1073,232,2024-04-20 23:26:04,True
5222,924,353,2024-06-29 19:55:32,True
5223,541,439,2024-09-13 04:49:39,True
5224,26494,265,2024-06-14 06:04:20,True
5225,78034,236,2024-06-21 20:57:59,True
5226,66335,277,2024-08-19 03:20:59,True
5227,6365,505,2024-06-15 16:00:10,True
5228,33683,518,2024-08-13 12:55:57,True
5229,2406,442,2024-09-08 21:45:29,True
5230,367,178,2024-04-15 06:06:41,True
5231,2611,360,2024-08-18 16:53:57,True
5232,231,132,2024-02-24 20:33:41,True
5233,2375,587,2024-03-26 08:15:53,True
5234,2231,269,2024-06-26 09:49:56,True
5235,3198,664,2024-07-13 01:27:28,True
5236,3317,329,2024-10-25 17:04:34,True
5237,1215,176,2024-03-03 11:17:41,True
5238,1291,79,2024-12-30 04:12:57,True
5239,13,443,2024-12-09 12:24:19,True
5240,30793,141,2024-10-06 00:02:53,True
5241,2302,579,2024-12-15 13:23:03,True
5242,3504,284,2024-09-03 15:51:01,True
5243,1022,315,2024-03-12 05:15:30,True
5244,434,289,2024-11-24 04:23:50,True
5245,435,605,2024-01-26 12:09:10,False
5246,2916,125,2024-06-17 23:54:40,True
5247,1573,154,2024-01-25 09:39:48,True
5248,8644,505,2024-04-12 16:34:07,True
5249,4124,232,2024-06-22 15:55:15,True
5250,1921,139,2024-07-03 12:20:38,True
5251,55768,292,2024-07-09 11:42:14,True
5252,8644,264,2024-04-07 03:56:54,True
5253,2571,134,2024-09-26 18:08:13,True
5254,121113,175,2024-09-08 10:59:16,False
5255,1772,437,2024-12-20 03:37:28,True
5256,17,286,2024-07-14 05:03:01,True
5257,348,394,2024-01-03 09:56:58,True
5258,1243,585,2024-02-14 03:38:40,True
5259,6503,244,2024-02-08 07:08:21,True
5260,6873,489,2024-10-10 20:34:44,True
5261,535,158,2024-01-31 07:25:40,True
5262,1580,371,2024-09-12 16:25:35,True
5263,47124,57,2024-12-25 22:50:28,False
5264,2571,66,2024-07-19 02:18:52,True
5265,1479,121,2024-06-28 19:14:01,True
5266,1608,225,2024-01-20 14:06:41,True
5267,373,337,2024-04-14 02:37:14,True
5268,344,599,2024-10-19 08:47:37,True
