"person_tmdbId","movie_movieId"
"58689","2165"
"52629","2166"
"10808","2167"
"19798","2168"
"111247","2169"
"12991","2170"
"37948","2171"
"9198","2173"
"510","2174"
"2636","2176"
"2636","2177"
"2636","2178"
"2636","2180"
"2636","2181"
"2636","2182"
"2636","2183"
"2636","2184"
"2636","2186"
"2636","2187"
"33541","2188"
"126125","2189"
"16395","2190"
"51950","2191"
"6159","2193"
"1150","2194"
"72450","2195"
"933","2197"
"2636","2200"
"2636","2201"
"2636","2202"
"2636","2203"
"2636","2204"
"2636","2205"
"2636","2206"
"2636","2207"
"2636","2208"
"2636","2210"
"2636","2212"
"2636","2214"
"2636","2215"
"2636","2219"
"2636","2221"
"2636","2227"
"21053","2231"
"5877","2232"
"16837","2236"
"11057","2237"
"26265","2238"
"26265","2239"
"57138","2240"
"84657","2241"
"3388","2243"
"253869","2244"
"5342","2245"
"19969","2246"
"16294","2247"
"11649","2248"
"18378","2249"
"57383","2250"
"3224","2252"
"8246","2253"
"146225","2254"
"1201","2255"
"19707","2256"
"98199","2257"
"13284","2259"
"2880","2260"
"87565","2261"
"9181","2262"
"68085","2263"
"17016","2264"
"707","2265"
"15239","2266"
"72427","2267"
"3026","2268"
"7270","2269"
"3180","2271"
"21712","2272"
"11091","2273"
"116653","2275"
"54441","2276"
"13776","2278"
"59958","2279"
"42994","2280"
"10367","2282"
"4956","2283"
"37630","2284"
"78157","2285"
"12446","2286"
"32154","2286"
"51677","2287"
"11770","2288"
"9789","2289"
"1243","2290"
"510","2291"
"57870","2292"
"52870","2294"
"18863","2294"
"2283","2295"
"58316","2296"
"9198","2297"
"14639","2300"
"14639","2301"
"21217","2302"
"9789","2303"
"40307","2304"
"82286","2305"
"18356","2306"
"69719","2307"
"36804","2310"
"37710","2311"
"19798","2312"
"5602","2313"
"16294","2314"
"17268","2315"
"2171","2316"
"66605","2318"
"9032","2320"
"23964","2321"
"4014","2322"
"5345","2323"
"4818","2324"
"34517","2325"
"13367","2327"
"11770","2328"
"814","2329"
"75882","2330"
"2163","2331"
"15557","2333"
"9181","2334"
"57370","2335"
"37630","2336"
"16863","2337"
"33279","2338"
"15042","2339"
"769","2340"
"55189","2342"
"58728","2344"
"1077287","2345"
"31439","2346"
"13859","2347"
"31493","2348"
"17016","2349"
"1214034","2350"
"4415","2351"
"8844","2352"
"893","2353"
"110873","2354"
"86439","2354"
"7","2355"
"7879","2355"
"1243","2356"
"8574","2357"
"64045","2359"
"4453","2360"
"10367","2361"
"44763","2362"
"18598","2363"
"1178751","2364"
"52193","2364"
"18598","2365"
"3238","2366"
"3239","2366"
"6778","2367"
"6778","2368"
"53861","2369"
"19665","2370"
"12964","2371"
"12964","2372"
"2087","2373"
"6159","2374"
"24318","2375"
"10179","2376"
"10051","2377"
"28904","2378"
"41720","2379"
"41720","2380"
"65688","2381"
"14995","2382"
"14987","2383"
"20629","2384"
"15002","2385"
"109004","2386"
"36602","2387"
"72197","2388"
"5216","2389"
"55299","2390"
"7623","2391"
"58868","2392"
"2388","2393"
"21879","2394"
"44113","2394"
"59803","2394"
"5655","2395"
"18844","2396"
"30038","2397"
"24939","2398"
"16187","2399"
"79726","2400"
"190","2401"
"16566","2402"
"16544","2403"
"16589","2404"
"21819","2405"
"24","2406"
"6159","2407"
"40549","2408"
"16483","2409"
"16483","2410"
"16483","2411"
"16513","2412"
"21217","2413"
"8246","2414"
"5632","2415"
"69801","2416"
"5342","2417"
"1201","2418"
"86293","2419"
"16513","2420"
"16513","2421"
"16513","2422"
"34682","2423"
"9248","2424"
"19665","2425"
"30715","2427"
"2294","2428"
"33485","2429"
"3239","2430"
"4499","2431"
"10965","2432"
"2260","2433"
"54424","2434"
"173686","2435"
"24657","2436"
"58080","2437"
"52371","2438"
"1035","2439"
"51917","2440"
"3224","2441"
"26481","2442"
"12227","2443"
"11472","2445"
"17016","2446"
"53177","2447"
"58338","2448"
"51809","2449"
"686","2450"
"42309","2451"
"14692","2453"
"70565","2454"
"224","2455"
"64875","2456"
"37710","2457"
"67753","2458"
"10051","2459"
"10051","2460"
"31621","2461"
"27797","2462"
"12987","2463"
"3415","2463"
"12936","2463"
"1270","2464"
"5140","2465"
"2352","2467"
"14911","2468"
"1776","2469"
"58453","2470"
"57594","2471"
"67897","2472"
"58712","2473"
"1032","2474"
"13776","2475"
"190","2476"
"4610","2478"
"39996","2479"
"15488","2481"
"18069","2482"
"57865","2483"
"64815","2485"
"93025","2486"
"40223","2487"
"68424","2488"
"4723","2490"
"18679","2491"
"162102","2492"
"14614","2493"
"127027","2494"
"80260","2495"
"28904","2496"
"46085","2497"
"18281","2498"
"11806","2499"
"239418","2500"
"4945","2501"
"17403","2502"
"3191","2504"
"5572","2505"
"1201","2506"
"72427","2507"
"9789","2511"
"56263","2513"
"56263","2514"
"102709","2515"
"68762","2516"
"11770","2517"
"6159","2518"
"12011","2519"
"24939","2520"
"30422","2521"
"52094","2522"
"15630","2523"
"6778","2524"
"21819","2525"
"7501","2526"
"4782","2527"
"20412","2528"
"13265","2529"
"18635","2530"
"18669","2531"
"18669","2532"
"9108","2533"
"2775","2534"
"21819","2534"
"19457","2535"
"40187","2536"
"7506","2537"
"1524","2539"
"15890","2540"
"11873","2541"
"956","2542"
"617183","2545"
"140354","2546"
"102634","2548"
"20305","2549"
"1744","2550"
"224","2551"
"12438","2552"
"70448","2553"
"105822","2554"
"12698","2555"
"14597","2557"
"18320","2558"
"107274","2559"
"42617","2560"
"190","2561"
"62872","2562"
"9182","2563"
"80570","2565"
"261271","2566"
"6159","2567"
"324","2568"
"134156","2569"
"3417","2570"
"9340","2571"
"9339","2571"
"40243","2572"
"96369","2573"
"54967","2574"
"19377","2575"
"107414","2577"
"525","2579"
"11694","2580"
"1215","2581"
"26760","2582"
"26767","2582"
"9789","2583"
"16435","2585"
"8965","2586"
"34849","2587"
"941809","2589"
"33405","2590"
"19840","2594"
"33156","2596"
"88060","2597"
"10723","2598"
"13235","2599"
"224","2600"
"15148","2605"
"50719","2606"
"103586","2607"
"552613","2609"
"35052","2610"
"1255","2611"
"4109","2612"
"68381","2613"
"70835","2615"
"6449","2616"
"7775","2617"
"42378","2618"
"93395","2620"
"6720","2621"
"52405","2622"
"25645","2624"
"57832","2625"
"40439","2626"
"222441","2627"
"234358","2627"
"1","2628"
"56739","2629"
"4956","2630"
"44023","2631"
"70","2633"
"29662","2634"
"103346","2635"
"100793","2636"
"90375","2637"
"103344","2638"
"113799","2639"
"7187","2640"
"10586","2641"
"10586","2642"
"64508","2643"
"1496","2644"
"29755","2647"
"2917","2648"
"30146","2649"
"29755","2650"
"25165","2651"
"29662","2652"
"5029","2653"
"30129","2654"
"114629","2655"
"33883","2656"
"13484","2657"
"81186","2659"
"108128","2659"
"13973","2660"
"33883","2661"
"51000","2662"
"14773","2664"
"5140","2668"
"2000","2669"
"1744","2670"
"7017","2671"
"15361","2672"
"10316","2673"
"6111","2674"
"12962","2676"
"2303","2677"
"66800","2678"
"262055","2681"
"102445","2682"
"6737","2683"
"78012","2686"
"15774","2687"
"15775","2687"
"12786","2688"
"551883","2689"
"56710","2690"
"65314","2691"
"1071","2692"
"63983","2693"
"17494","2694"
"38507","2696"
"145304","2697"
"664","2699"
"34517","2700"
"5174","2701"
"5281","2702"
"27977","2704"
"3288","2706"
"3289","2706"
"11676","2707"
"28615","2708"
"49903","2709"
"26850","2710"
"26849","2710"
"240","2712"
"58712","2713"
"51866","2714"
"69099","2715"
"8858","2716"
"8858","2717"
"59412","2718"
"2209","2719"
"4759","2720"
"2630532","2720"
"19228","2721"
"16938","2722"
"59646","2723"
"1201","2724"
"41887","2725"
"240","2726"
"240","2727"
"240","2728"
"240","2729"
"240","2730"
"1650","2731"
"1650","2732"
"29009","2733"
"2690","2734"
"12964","2735"
"69300","2736"
"5696","2738"
"488","2739"
"73496","2741"
"8965","2745"
"7908","2746"
"30647","2747"
"102429","2747"
"52140","2747"
"47893","2748"
"39996","2749"
"1243","2750"
"12698","2751"
"133259","2752"
"323","2753"
"1088198","2754"
"1035","2755"
"13488","2757"
"64061","2758"
"41549","2759"
"7087","2761"
"11614","2762"
"1090","2763"
"13563","2764"
"20133","2766"
"1241","2767"
"20561","2769"
"7908","2770"
"42171","2771"
"50583","2772"
"97773","2774"
"75675","2775"
"1083461","2776"
"7795","2779"
"6449","2779"
"102429","2780"
"12011","2781"
"102429","2782"
"102429","2783"
"102429","2784"
"3460","2786"
"21819","2787"
"57073","2788"
"9108","2789"
"43513","2790"
"12987","2791"
"12936","2791"
"3415","2791"
"27746","2792"
"58384","2793"
"57434","2794"
"1524","2795"
"9577","2796"
"14911","2797"
"17494","2798"
"13581","2799"
"118472","2800"
"99875","2800"
"58094","2801"
"11057","2802"
"6349","2803"
"12698","2804"
"64030","2805"
"26458","2806"
"18889","2807"
"6046","2808"
"60621","2809"
"40333","2810"
"28741","2812"
"64508","2815"
"64508","2816"
"10179","2817"
"2226","2819"
"11857","2820"
"1114891","2820"
"1090","2822"
"102109","2824"
"96439","2824"
"1090","2826"
"4782","2826"
"29524","2827"
"28904","2828"
"13","2829"
"8969","2832"
"22100","2835"
"77076","2836"
"172993","2837"
"148455","2839"
"11809","2840"
"508","2841"
"15254","2843"
"583","2844"
"82286","2845"
"85311","2846"
"11435","2847"
"40","2848"
"54590","2849"
"9032","2850"
"13284","2851"
"568911","2851"
"13563","2852"
"136911","2853"
"15663","2855"
"12011","2856"
"71253","2857"
"39","2858"
"16294","2859"
"56911","2860"
"7623","2861"
"58022","2862"
"58021","2862"
"1458870","2862"
"10586","2863"
"19224","2864"
"54590","2866"
"64796","2867"
"1136406","2867"
"11777","2868"
"72005","2869"
"69300","2870"
"19665","2871"
"19665","2872"
"2004","2874"
"13284","2874"
"15148","2875"
"12881","2876"
"40345","2876"
"32327","2877"
"100616","2878"
"18897","2879"
"26724","2880"
"18897","2880"
"5696","2881"
"18204","2882"
"8844","2883"
"73499","2884"
"36805","2885"
"150641","2886"
"20951","2887"
"79656","2888"
"6737","2889"
"17883","2890"
"942084","2891"
"39104","2892"
"65317","2893"
"1154545","2894"
"6295","2894"
"4415","2897"
"14999","2898"
"143463","2899"
"14999","2900"
"58245","2901"
"29471","2902"
"7301","2903"
"2000","2904"
"5026","2905"
"2226","2906"
"73499","2907"
"2836","2908"
"1884","2912"
"81421","2913"
"57383","2915"
"10491","2916"
"8844","2917"
"11505","2918"
"2690","2919"
"25161","2920"
"190","2921"
"18635","2922"
"16294","2923"
"18899","2924"
"4956","2925"
"10367","2926"
"12238","2927"
"32767","2928"
"6449","2929"
"201165","2930"
"223825","2930"
"30715","2932"
"30249","2935"
"30249","2936"
"30249","2937"
"81116","2938"
"37360","2939"
"32134","2940"
"86051","2941"
"7270","2942"
"27614","2943"
"18392","2944"
"14838","2945"
"10586","2946"
"9915","2947"
"9855","2948"
"9855","2949"
"8876","2950"
"4385","2951"
"4762","2952"
"10965","2953"
"578","2956"
"7467","2959"
"3026","2961"
"18030","2962"
"130137","2962"
"51918","2964"
"5602","2966"
"9054","2967"
"280","2968"
"16862","2969"
"6818","2970"
"66777","2971"
"607","2972"
"1243","2973"
"65420","2974"
"72024","2975"
"1032","2976"
"3131","2977"
"66039","2978"
"21136","2979"
"114629","2981"
"15175","2982"
"64508","2983"
"86","2984"
"10491","2985"
"10930","2986"
"24","2987"
"16294","2988"
"10179","2989"
"10179","2990"
"9915","2991"
"74590","2992"
"9855","2993"
"57898","2995"
"5140","2996"
"5953","2997"
"231521","2998"
"608","3000"
"148100","3001"
"6818","3002"
"20430","3003"
"20779","3004"
"13015","3005"
"638","3006"
"31654","3007"
"20173","3008"
"56209","3010"
"45138","3010"
"2226","3011"
"27992","3013"
"4782","3015"
"14999","3016"
"15056","3017"
"27991","3018"
"5216","3019"
"5572","3020"
"10051","3021"
"8635","3022"
"10517","3022"
"4600","3024"
"55692","3025"
"24657","3028"
"58040","3029"
"5026","3030"
"69667","3031"
"68682","3032"
"14639","3033"
"57314","3034"
"8500","3035"
"86051","3035"
"9054","3035"
"2352","3036"
"6448","3037"
"2746","3038"
"4610","3039"
"8858","3040"
"92851","3041"
"105294","3042"
"69667","3043"
"11181","3044"
"11181","3045"
"86035","3046"
"138167","3047"
"54590","3048"
"39819","3051"
"19303","3052"
"59","3053"
"65429","3054"
"65428","3054"
"56205","3055"
"29378","3057"
"9168","3060"
"30165","3061"
"9894","3062"
"8502","3062"
"57142","3062"
"35318","3062"
"102634","3063"
"21404","3064"
"2087","3066"
"31074","3066"
"68412","3066"
"309","3067"
"39996","3068"
"3636","3069"
"18179","3070"
"104879","3071"
"13563","3072"
"2226","3074"
"3556","3075"
"3146","3076"
"10781","3077"
"8246","3078"
"55439","3079"
"510","3081"
"10781","3082"
"309","3083"
"131443","3086"
"131406","3086"
"7187","3087"
"33064","3088"
"12329","3089"
"102445","3090"
"5026","3091"
"9789","3093"
"54441","3094"
"8500","3095"
"33064","3096"
"2428","3097"
"8246","3098"
"4964","3099"
"4135","3100"
"7270","3101"
"19800","3102"
"18854","3103"
"769","3104"
"14911","3105"
"9168","3106"
"6159","3107"
"280","3108"
"21958","3109"
"73496","3110"
"6729","3111"
"113102","3112"
"37710","3113"
"8","3114"
"7879","3114"
"5572","3115"
"6111","3116"
"1614","3117"
"77003","3118"
"21217","3120"
"46617","3121"
"4109","3122"
"17016","3125"
"10757","3127"
"161784","3128"
"1243","3129"
"1150","3130"
"8635","3133"
"11528","3134"
"84657","3135"
"9789","3136"
"44623","3136"
"1120414","3138"
"95653","3138"
"8635","3140"
"13953","3140"
"514","3141"
"18500","3142"
"19665","3143"
"47399","3144"
"504","3145"
"64151","3146"
"4027","3147"
"5306","3148"
"3129","3150"
"39012","3152"
"44878","3153"
"17167","3155"
"10965","3156"
"18898","3157"
"20640","3158"
"5690","3159"
"74299","3159"
"12824","3159"
"65531","3159"
"74298","3159"
"56147","3159"
"74297","3159"
"56146","3159"
"4762","3160"
"96854","3161"
"65452","3163"
"3349","3165"
"88458","3166"
"5342","3167"
"2778","3168"
"19304","3169"
"25630","3171"
"1152","3173"
"3974","3174"
"15002","3175"
"2239","3176"
"52112","3177"
"13563","3178"
"9168","3179"
"4037","3180"
"16391","3181"
"18533","3182"
"1128","3183"
"33433","3185"
"366","3186"
"1455472","3188"
"46297","3189"
"1723","3190"
"62020","3190"
"37236","3192"
"2226","3194"
"3146","3196"
"37710","3197"
"13265","3198"
"21506","3199"
"4964","3200"
"19450","3201"
"6818","3202"
"13015","3203"
"13265","3204"
"25826","3205"
"18596","3206"
"37362","3207"
"26134","3207"
"56953","3208"
"57434","3210"
"64061","3211"
"34934","3213"
"35266","3213"
"35267","3213"
"35268","3213"
"34921","3213"
"35270","3213"
"12840","3214"
"30956","3216"
"82413","3217"
"14643","3217"
"16863","3218"
"19304","3219"
"30309","3221"
"30309","3223"
"96801","3224"
"65627","3225"
"8635","3232"
"1254","3235"
"27889","3238"
"41550","3239"
"36083","3240"
"115309","3241"
"56911","3243"
"18378","3244"
"108764","3245"
"5281","3246"
"716","3247"
"1103","3248"
"323","3249"
"664","3250"
"13563","3251"
"769","3252"
"58448","3253"
"56155","3254"
"14911","3255"
"13015","3256"
"8843","3257"
"24","3258"
"6159","3259"
"54441","3260"
"11649","3261"
"5602","3262"
"4037","3263"
"64170","3264"
"11401","3265"
"47820","3266"
"63175","3266"
"63174","3266"
"2294","3267"
"1724","3268"
"58712","3269"
"12988","3270"
"33","3271"
"39104","3272"
"5140","3273"
"23393","3274"
"54795","3275"
"95818","3276"
"1038646","3281"
"1038645","3281"
"179616","3282"
"12009","3284"
"2034","3285"
"58059","3286"
"93301","3287"
"607","3289"
"86004","3292"
"10051","3294"
"46611","3296"
"24294","3298"
"3092","3299"
"28239","3300"
"21217","3301"
"233108","3302"
"110962","3303"
"1035","3304"
"13848","3306"
"13848","3307"
"1201","3308"
"13848","3309"
"13848","3310"
"88096","3313"
"103910","3314"
"13776","3316"
"323","3317"
"21526","3318"
"1558","3320"
"17278","3324"
"19304","3325"
"5342","3326"
"57328","3327"
"4429","3328"
"72624","3329"
"2746","3330"
"11454","3331"
"6593","3334"
"7854","3338"
"7767","3339"
"44763","3340"
"14674","3341"
"9168","3342"
"53767","3343"
"99916","3344"
"68212","3347"
"19093","3349"
"40549","3350"
"99916","3351"
"1150","3354"
"3556","3355"
"27614","3357"
"13","3358"
"12804","3359"
"44847","3360"
"4037","3361"
"39996","3362"
"1","3363"
"6593","3364"
"8500","3365"
"10001","3368"
"27436","3370"
"4964","3371"
"68","3377"
"4081","3379"
"40199","3380"
"15663","3384"
"1788","3385"
"1152","3386"
"28169","3387"
"56506","3388"
"134639","3390"
"15890","3391"
"53861","3392"
"63550","3393"
"1927","3394"
"6729","3395"
"68457","3396"
"55983","3397"
"7908","3398"
"29009","3399"
"21879","3400"
"65855","3400"
"1109913","3400"
"64949","3400"
"58075","3401"
"17784","3402"
"19606","3404"
"26134","3405"
"8823","3406"
"1884","3408"
"57134","3409"
"2352","3412"
"37362","3414"
"8452","3415"
"5029","3417"
"578","3418"
"13563","3420"
"4610","3421"
"5281","3422"
"5281","3423"
"5281","3424"
"5281","3425"
"5281","3426"
"14773","3427"
"24657","3428"
"7314","3429"
"19244","3430"
"19244","3431"
"19244","3432"
"52325","3434"
"3146","3435"
"5572","3436"
"4759","3437"
"2630532","3437"
"18308","3438"
"59649","3439"
"76418","3440"
"8328","3441"
"12988","3442"
"70250","3444"
"10930","3445"
"36804","3446"
"42060","3447"
"101374","3447"
"8246","3448"
"1749","3449"
"18281","3450"
"4081","3451"
"10765","3452"
"1219210","3453"
"161858","3454"
"110695","3456"
"33054","3457"
"32327","3459"
"89745","3460"
"60981","3461"
"13848","3462"
"130424","3463"
"1927","3465"
"33485","3466"
"18854","3467"
"14875","3468"
"4081","3469"
"5026","3470"
"488","3471"
"65420","3474"
"18738","3475"
"7270","3476"
"55790","3477"
"82219","3478"
"7187","3479"
"11834","3480"
"3224","3481"
"2036264","3483"
"12062","3483"
"65629","3483"
"18878","3484"
"11435","3487"
"488","3489"
"50542","3490"
"121760","3491"
"114337","3492"
"37360","3494"
"226513","3495"
"19304","3496"
"18378","3497"
"9168","3498"
"3026","3499"
"7904","3500"
"18854","3501"
"3431","3502"
"8452","3503"
"39996","3504"
"21370","3505"
"16544","3506"
"69300","3507"
"190","3508"
"56381","3509"
"17812","3510"
"53177","3511"
"5149","3512"
"15175","3513"
"33438","3515"
"18907","3516"
"2303","3518"
"9915","3519"
"95526","3520"
"4429","3521"
"132257","3522"
"122944","3524"
"57359","3525"
"6159","3526"
"1090","3527"
"10400","3528"
"19450","3529"
"1012097","3531"
"31024","3534"
"16378","3535"
"819","3536"
"78523","3537"
"65865","3538"
"22669","3539"
"96972","3540"
"8246","3543"
"95024","3544"
"66777","3545"
"18392","3546"
"3224","3547"
"87521","3548"
"10601","3549"
"893","3550"
"19304","3551"
"1524","3552"
"19012","3553"
"71947","3554"
"7213","3555"
"1769","3556"
"8966","3557"
"13848","3559"
"46230","3560"
"58005","3563"
"13581","3564"
"34481","3565"
"998589","3566"
"69719","3567"
"85242","3568"
"42","3569"
"6111","3571"
"46442","3572"
"122602","3572"
"65420","3573"
"102688","3574"
"108670","3575"
"62020","3576"
"42113","3577"
"578","3578"
"58220","3579"
"55038","3580"
"68281","3581"
"15206","3584"
"4955","3587"
"19450","3588"
"89373","3590"
"184008","3590"
"121643","3590"
"67411","3591"
"5058","3593"
"55476","3594"
"7130","3596"
"7131","3596"
"54469","3598"
"21506","3599"
"82800","3600"
"82800","3602"
"9054","3604"
"4109","3605"
"13294","3606"
"13284","3606"
"510","3608"
"1081129","3609"
"11427","3611"
"74565","3611"
"226599","3611"
"11434","3611"
"11429","3611"
"31439","3612"
"1255","3613"
"41550","3614"
"65856","3615"
"65855","3615"
"57434","3616"
"57130","3617"
"1243","3618"
"67834","3619"
"86203","3620"
"32082","3621"
"14639","3622"
"11401","3623"
"46076","3624"
"30309","3626"
"79294","3627"
"73256","3628"
"22354","3628"
"13848","3629"
"13848","3632"
"9868","3633"
"13776","3634"
"10076","3635"
"6817","3637"
"10076","3638"
"9915","3639"
"13848","3640"
"101709","3643"
"1215","3646"
"1035","3649"
"86","3653"
"18669","3654"
"34264","3655"
"46712","3656"
"30252","3657"
"26134","3658"
"39853","3659"
"52268","3660"
"187067","3661"
"97618","3662"
"31621","3663"
"31621","3664"
"97618","3665"
"24657","3668"
"37710","3669"
"14639","3671"
"94787","3672"
"94787","3673"
"94787","3674"
"4109","3675"
"5602","3676"
"68994","3677"
"834","3678"
"58448","3679"
"58448","3680"
"4385","3681"
"18635","3682"
"1223","3683"
"10967","3684"
"6593","3685"
"5572","3686"
"80260","3687"
"12698","3688"
"12698","3689"
"16008","3690"
"109876","3691"
"78021","3692"
"107482","3692"
"78023","3693"
"78021","3693"
"78023","3694"
"78021","3694"
"78023","3695"
"78021","3695"
"44056","3696"
"2042","3697"
"12988","3698"
"11770","3699"
"102445","3700"
"43513","3701"
"20629","3702"
"20629","3703"
"20629","3704"
"57433","3704"
"12840","3705"
"9168","3706"
"7270","3707"
"67753","3708"
"61824","3709"
"63709","3710"
"52405","3712"
"73496","3713"
"8482","3714"
"28904","3715"
"64796","3716"
"1136406","3716"
"58498","3717"
"11447","3718"
"11448","3718"
"11181","3719"
"225898","3720"
"72427","3721"
"24657","3723"
"4964","3724"
"16384","3725"
"11770","3726"
"14392","3727"
"21712","3728"
"6558","3729"
"1776","3730"
"84736","3731"
"1150","3732"
"14838","3733"
"39996","3734"
"39996","3735"
"3146","3736"
"73256","3737"
"22354","3737"
"488","3738"
"2428","3739"
"11770","3740"
"30715","3741"
"9603","3742"
"64815","3743"
"6482","3744"
"12881","3745"
"1458349","3745"
"40345","3745"
"19842","3746"
"157879","3747"
"7314","3751"
"53304","3751"
"7396","3752"
"7395","3752"
"6046","3753"
"588701","3754"
"5231","3755"
"26134","3757"
"114629","3758"
"74565","3759"
"11429","3759"
"56929","3759"
"11427","3759"
"4610","3760"
"18596","3761"
"43786","3763"
"29471","3764"
"2778","3765"
"64195","3766"
"51572","3768"
"12114","3769"
"52629","3770"
"82505","3771"
"68215","3773"
"141824","3774"
"67896","3774"
"11429","3775"
"74565","3775"
"222238","3775"
"64864","3775"
"142526","3775"
"70602","3777"
"70565","3780"
"17281","3783"
"12962","3784"
"35689","3785"
"59466","3786"
"15156","3787"
"15189","3788"
"39996","3789"
"17042","3790"
"18378","3791"
"11489","3792"
"29962","3792"
"233136","3792"
"9032","3793"
"61069","3794"
"88391","3795"
"24","3798"
"65429","3799"
"4387","3800"
"834","3801"
"32277","3802"
"1129542","3804"
"14999","3805"
"18669","3806"
"21520","3807"
"7908","3809"
"21370","3810"
"5696","3811"
"1243","3812"
"1243","3813"
"1243","3814"
"69315","3816"
"69167","3819"
"113733","3820"
"13426","3821"
"37626","3822"
"172","3823"
"6720","3824"
"48980","3825"
"10491","3826"
"190","3827"
"1464511","3829"
"24248","3831"
"25826","3832"
"110726","3833"
"190","3834"
"129941","3835"
"54451","3836"
"58245","3837"
"58245","3838"
"58245","3839"
"60261","3840"
"1724","3841"
"74671","3843"
"18378","3844"
"53767","3845"
"44807","3846"
"4695","3847"
"5696","3848"
"5029","3849"
"120685","3851"
"99593","3852"
"22677","3854"
"151166","3855"
"26713","3857"
"10367","3858"
"16958","3859"
"16957","3859"
"134146","3860"
"26502","3861"
"56512","3863"
"50651","3864"
"5281","3865"
"12987","3868"
"12987","3869"
"10790","3870"
"18738","3871"
"10601","3872"
"70262","3873"
"29662","3875"
"16187","3877"
"25735","3879"
"1179593","3880"
"59026","3882"
"554095","3883"
"84211","3885"
"51521","3886"
"71901","3889"
"158050","3890"
"31120","3891"
"15115","3892"
"58689","3893"
"66604","3895"
"9033","3896"
"11649","3897"
"60243","3900"
"173607","3901"
"96369","3902"
"1758307","3903"
"35796","3905"
"2042","3906"
"9039","3908"
"144277","3909"
"42","3910"
"13524","3911"
"19143","3913"
"88967","3914"
"54025","3915"
"52358","3916"
"31211","3917"
"52194","3918"
"48965","3919"
"2303","3920"
"95526","3921"
"95526","3922"
"34402","3923"
"148601","3924"
"4429","3925"
"7506","3926"
"2087","3927"
"30099","3928"
"13953","3929"
"33883","3930"
"2917","3932"
"114562","3933"
"70565","3934"
"78845","3936"
"4782","3937"
"21371","3938"
"112921","3939"
"98939","3940"
"1062093","3941"
"98132","3942"
"5281","3943"
"81853","3945"
"81718","3945"
"56435","3946"
"17281","3947"
"6737","3948"
"6431","3949"
"5572","3950"
"99496","3951"
"21526","3952"
"9789","3953"
"68215","3955"
"492","3956"
"129482","3957"
"21869","3959"
"10076","3960"
"29383","3961"
"19708","3962"
"69392","3963"
"5690","3964"
"74565","3964"
"64864","3964"
"2000","3965"
"5030","3966"
"468","3967"
"1524","3968"
"51984","3969"
"29433","3970"
"108129","3971"
"26775","3972"
"2648917","3972"
"69237","3973"
"9248","3975"
"38516","3976"
"36425","3977"
"4135","3978"
"32593","3979"
"66121","3980"
"56154","3981"
"30711","3983"
"9915","3984"
"14520","3985"
"1724","3986"
"57579","3987"
"6159","3988"
"17350","3989"
"1233222","3990"
"80540","3990"
"15775","3991"
"65314","3992"
"648","3993"
"11614","3994"
"1614","3996"
"61921","3997"
"18596","3998"
"10702","3999"
"21370","4000"
"12989","4001"
"11505","4002"
"11505","4003"
"10179","4005"
"19542","4006"
"1152","4007"
"1152","4008"
"1152","4009"
"1723","4010"
"956","4011"
"11834","4012"
"5306","4014"
"56591","4015"
"61411","4016"
"228","4017"
"17698","4018"
"5216","4019"
"7623","4020"
"7482","4021"
"24","4022"
"11091","4023"
"93911","4024"
"18281","4025"
"94053","4026"
"1223","4027"
"1255","4029"
"27226","4030"
"879","4031"
"21370","4033"
"1884","4034"
"172","4035"
"17279","4036"
"1255","4037"
"6593","4039"
"18356","4040"
"18596","4041"
"4165","4042"
"15890","4043"
"18592","4045"
"10001","4046"
"66088","4047"
"173686","4048"
"114433","4051"
"1230252","4052"
"21792","4053"
"52038","4054"
"86382","4055"
"2228","4056"
"42171","4060"
"8482","4061"
"18281","4062"
"26487","4063"
"35689","4066"
"57138","4067"
"84782","4068"
"20739","4069"
"16328","4073"
"83718","4076"
"18175","4077"
"4610","4079"
"44990","4079"
"4600","4079"
"8555","4079"
"7181","4079"
"56106","4080"
"95489","4081"
"23393","4082"
"893","4084"
"769","4085"
"15206","4086"
"137932","4088"
"11159","4089"
"108217","4090"
"54590","4091"
"84906","4092"
"4786","4095"
"6593","4098"
"75286","4101"
"68750","4102"
"488","4103"
"83961","4104"
"7623","4105"
"1723","4106"
"57138","4108"
"178486","4109"
"1776","4111"
"24281","4114"
"24279","4114"
"89467","4115"
"68750","4116"
"19665","4117"
"4600","4121"
"40542","4122"
"58251","4123"
"15663","4124"
"78523","4126"
"5572","4128"
"21371","4130"
"53861","4131"
"62043","4132"
"70737","4133"
"44056","4135"
"19969","4136"
"30477","4139"
"560320","4140"
"54050","4141"
"87121","4142"
"59958","4143"
"12453","4144"
"2303","4146"
"578","4148"
"17494","4149"
"28279","4151"
"3289","4153"
"3288","4153"
"19969","4155"
"32983","4156"
"130750","4156"
"57646","4158"
"71418","4159"
"1704","4161"
"61175","4162"
"88743","4166"
"27846","4167"
"62514","4168"
"73282","4169"
"933381","4171"
"1006172","4171"
"227412","4173"
"8246","4174"
"1884","4175"
"9915","4177"
"2000","4178"
"40542","4179"
"100616","4180"
"93806","4181"
"91343","4183"
"33064","4184"
"96909","4185"
"3146","4186"
"16888","4187"
"32134","4188"
"18738","4189"
"3632","4190"
"106753","4190"
"10076","4191"
"68424","4194"
"37846","4194"
"20937","4195"
"13","4197"
"67268","4198"
"16590","4200"
"16475","4201"
"18254","4203"
